      No     Day     Mon    Year  INConcob0000001  INConcsi0000001  INConcob0000002  INConcsi0000002  INConcob0000003  INConcsi0000003
     266      23       9    1997    -9999.0000000        6.8254455    -9999.0000000        1.7690148    -9999.0000000        0.4729572
     267      24       9    1997    -9999.0000000        6.8970596    -9999.0000000        1.7860628    -9999.0000000        0.4687558
     268      25       9    1997    -9999.0000000        6.9618088    -9999.0000000        1.8026601    -9999.0000000        0.4647779
     269      26       9    1997    -9999.0000000        7.0209322    -9999.0000000        1.8171216    -9999.0000000        0.4610129
     270      27       9    1997    -9999.0000000        7.0793750    -9999.0000000        1.8337833    -9999.0000000        0.4574506
     271      28       9    1997    -9999.0000000        7.1359612    -9999.0000000        1.8510305    -9999.0000000        0.4540812
     272      29       9    1997    -9999.0000000        7.1726646    -9999.0000000        1.8640934    -9999.0000000        0.4555304
     273      30       9    1997    -9999.0000000        7.2234828    -9999.0000000        1.8731179    -9999.0000000        0.4510683
     274       1      10    1997    -9999.0000000        7.2350097    -9999.0000000        1.8796355    -9999.0000000        0.4542728
     275       2      10    1997    -9999.0000000        7.2027779    -9999.0000000        1.8834363    -9999.0000000        0.4580991
     276       3      10    1997    -9999.0000000        7.1712665    -9999.0000000        1.8933639    -9999.0000000        0.4525244
     277       4      10    1997    -9999.0000000        7.2662053    -9999.0000000        1.9122070    -9999.0000000        0.4421017
     278       5      10    1997    -9999.0000000        7.3178531    -9999.0000000        1.9244277    -9999.0000000        0.4392545
     279       6      10    1997    -9999.0000000        7.4019121    -9999.0000000        1.9338879    -9999.0000000        0.4404159
     280       7      10    1997    -9999.0000000        7.3585739    -9999.0000000        1.9280485    -9999.0000000        0.4550221
     281       8      10    1997    -9999.0000000        7.2646645    -9999.0000000        1.9180867    -9999.0000000        0.4666949
     282       9      10    1997        6.3300000        7.0216112    -9999.0000000        1.8867890    -9999.0000000        0.5196714
     283      10      10    1997    -9999.0000000        6.6858634    -9999.0000000        1.8086206    -9999.0000000        0.6062632
     284      11      10    1997    -9999.0000000        6.2347155    -9999.0000000        1.7525982    -9999.0000000        0.6163908
     285      12      10    1997    -9999.0000000        6.0506393    -9999.0000000        1.7800327    -9999.0000000        0.6033202
     286      13      10    1997    -9999.0000000        5.5596959    -9999.0000000        1.7335451    -9999.0000000        0.6259219
     287      14      10    1997    -9999.0000000        5.0725011    -9999.0000000        1.7513261    -9999.0000000        0.6166656
     288      15      10    1997    -9999.0000000        4.7467752    -9999.0000000        1.7182865    -9999.0000000        0.6514713
     289      16      10    1997    -9999.0000000        5.2829508    -9999.0000000        1.8133780    -9999.0000000        0.6068404
     290      17      10    1997    -9999.0000000        5.7631749    -9999.0000000        1.8331694    -9999.0000000        0.5940714
     291      18      10    1997    -9999.0000000        6.2100041    -9999.0000000        1.8560940    -9999.0000000        0.5801652
     292      19      10    1997    -9999.0000000        6.4903397    -9999.0000000        1.8768236    -9999.0000000        0.5679041
     293      20      10    1997    -9999.0000000        6.6401760    -9999.0000000        1.8927525    -9999.0000000        0.5644791
     294      21      10    1997    -9999.0000000        6.8544203    -9999.0000000        1.9271106    -9999.0000000        0.5532788
     295      22      10    1997    -9999.0000000        6.9419263    -9999.0000000        1.9507925    -9999.0000000        0.5464538
     296      23      10    1997        2.6400000        6.8666295    -9999.0000000        1.9524658    -9999.0000000        0.5650007
     297      24      10    1997    -9999.0000000        6.7222705    -9999.0000000        1.9747840    -9999.0000000        0.5679404
     298      25      10    1997    -9999.0000000        6.5478136    -9999.0000000        1.9599918    -9999.0000000        0.6101548
     299      26      10    1997    -9999.0000000        6.4638466    -9999.0000000        1.9170207    -9999.0000000        0.6140879
     300      27      10    1997    -9999.0000000        6.7291282    -9999.0000000        2.0192295    -9999.0000000        0.5711248
     301      28      10    1997    -9999.0000000        6.8848529    -9999.0000000        2.0479135    -9999.0000000        0.5613329
     302      29      10    1997    -9999.0000000        7.1280891    -9999.0000000        2.0785003    -9999.0000000        0.5525540
     303      30      10    1997    -9999.0000000        7.3516652    -9999.0000000        2.1064330    -9999.0000000        0.5452195
     304      31      10    1997    -9999.0000000        7.5454496    -9999.0000000        2.1321316    -9999.0000000        0.5387778
     305       1      11    1997    -9999.0000000        7.7024979    -9999.0000000        2.1559391    -9999.0000000        0.5330114
     306       2      11    1997    -9999.0000000        7.7489719    -9999.0000000        2.1762023    -9999.0000000        0.5284636
     307       3      11    1997    -9999.0000000        7.6214642    -9999.0000000        2.1874209    -9999.0000000        0.5506940
     308       4      11    1997    -9999.0000000        7.4727971    -9999.0000000        2.1906511    -9999.0000000        0.5335602
     309       5      11    1997        5.1300000        7.2952196    -9999.0000000        2.1747814    -9999.0000000        0.6075658
     310       6      11    1997    -9999.0000000        6.7529667    -9999.0000000        2.0799682    -9999.0000000        0.6814813
     311       7      11    1997    -9999.0000000        7.1208266    -9999.0000000        2.1214912    -9999.0000000        0.6287957
     312       8      11    1997    -9999.0000000        7.2079882    -9999.0000000        2.1140335    -9999.0000000        0.6155169
     313       9      11    1997    -9999.0000000        7.2205115    -9999.0000000        2.0780155    -9999.0000000        0.6765584
     314      10      11    1997    -9999.0000000        7.1570166    -9999.0000000        2.0126072    -9999.0000000        0.6972600
     315      11      11    1997    -9999.0000000        7.1253798    -9999.0000000        2.0726510    -9999.0000000        0.6538683
     316      12      11    1997    -9999.0000000        6.0620602    -9999.0000000        1.8744800    -9999.0000000        0.8783849
     317      13      11    1997    -9999.0000000        5.5783447    -9999.0000000        1.8982161    -9999.0000000        0.8516425
     318      14      11    1997    -9999.0000000        5.7156382    -9999.0000000        1.9020661    -9999.0000000        0.8352787
     319      15      11    1997    -9999.0000000        4.5703764    -9999.0000000        1.7902574    -9999.0000000        0.9816227
     320      16      11    1997    -9999.0000000        4.8217234    -9999.0000000        1.8509038    -9999.0000000        0.9627723
     321      17      11    1997    -9999.0000000        5.1410181    -9999.0000000        1.8385793    -9999.0000000        0.9459728
     322      18      11    1997    -9999.0000000        5.4006771    -9999.0000000        1.8505141    -9999.0000000        0.9284454
     323      19      11    1997    -9999.0000000        5.4968697    -9999.0000000        1.8793112    -9999.0000000        0.9137915
     324      20      11    1997        4.6900000        5.6114580    -9999.0000000        1.9209848    -9999.0000000        0.8996677
     325      21      11    1997    -9999.0000000        5.7162526    -9999.0000000        1.9595297    -9999.0000000        0.8862918
     326      22      11    1997    -9999.0000000        5.9630351    -9999.0000000        2.0086380    -9999.0000000        0.8697954
     327      23      11    1997    -9999.0000000        6.1144146    -9999.0000000        2.0517467    -9999.0000000        0.8522496
     328      24      11    1997    -9999.0000000        6.3619764    -9999.0000000        2.0936072    -9999.0000000        0.8357098
     329      25      11    1997    -9999.0000000        6.5665859    -9999.0000000        2.1346411    -9999.0000000        0.8199959
     330      26      11    1997    -9999.0000000        6.7734440    -9999.0000000        2.1744550    -9999.0000000        0.8048905
     331      27      11    1997    -9999.0000000        6.9843018    -9999.0000000        2.2138600    -9999.0000000        0.7903553
     332      28      11    1997    -9999.0000000        6.8572055    -9999.0000000        2.2182529    -9999.0000000        0.8238177
     333      29      11    1997    -9999.0000000        6.7148203    -9999.0000000        2.2106068    -9999.0000000        0.8439831
